EPM_ID,LOCATION,TRAN_DATE,UNITS,TOTAL_RETAIL,CUSTOMER_ORDER_NO
2051774639,873,2020-05-12,1,19.97,90303542
2052063146,873,2020-05-12,1,22.97,90303542
2052063147,873,2020-05-12,1,22.97,90303542
2052063154,873,2020-05-12,1,22.97,90303542
2052063155,873,2020-05-12,1,22.97,90303542
2052063158,873,2020-05-12,1,22.97,90303542
2052063159,873,2020-05-12,1,22.97,90303542
2052117268,873,2020-05-12,1,21.97,90303542
2052220671,873,2020-05-12,1,29.97,90303542
2053271236,873,2020-05-12,1,69.97,90303542
2053698877,873,2020-05-12,1,89.97,90303544
2053700279,873,2020-05-12,1,69.97,90303544
2022649287,873,2020-05-12,1,14.98,90303550
2046067888,873,2020-05-12,1,12.73,90303550
2047101721,873,2020-05-12,1,12.98,90303550
2047821471,873,2020-05-12,1,14.98,90303550
2045573963,873,2020-05-12,1,21.97,90303554
2053569216,873,2020-05-12,1,12.97,90303554
2053569284,873,2020-05-12,1,12.97,90303554
2024641259,873,2020-05-12,1,34.97,90303556
2024641290,873,2020-05-12,1,34.97,90303556
2047281714,873,2020-05-12,1,42.97,90303556
2022176017,873,2020-05-12,2,33.94,90303562
2050138652,873,2020-05-12,1,59.97,90303563
2051444033,873,2020-05-12,1,59.97,90303563
2044682143,873,2020-05-12,1,43.97,90303568
2050546971,873,2020-05-12,1,19.97,90303568
2050546992,873,2020-05-12,1,19.97,90303568
1126739958,873,2020-05-12,2,59.94,90303571
2042618920,873,2020-05-12,1,32.97,90303571
2047482782,873,2020-05-12,1,19.97,90303572
2051804835,873,2020-05-12,1,149.97,90303572
2046134828,643,2020-05-11,1,67.48,90303579
2023749888,873,2020-05-12,1,39.97,90303586
2047740528,873,2020-05-12,1,22.97,90303586
2046870644,873,2020-05-12,1,59.97,90303591
2049129528,873,2020-05-12,1,69.97,90303591
2046534852,110,2020-05-11,1,89.97,90303597
2042787501,715,2020-05-11,1,37.48,90303598
2036533636,873,2020-05-12,1,18.97,90303602
2045498400,873,2020-05-12,1,24.97,90303602
2046292918,873,2020-05-12,1,14.97,90303621
2046292923,873,2020-05-12,1,14.97,90303621
2038107026,873,2020-05-12,1,24.97,90303624
2045768782,873,2020-05-12,1,23.97,90303624
2048894437,873,2020-05-12,1,14.97,90303624
2051356656,873,2020-05-12,1,29.97,90303624
2024641252,873,2020-05-12,1,34.97,90303625
2024641283,873,2020-05-12,1,34.97,90303625
2037735245,719,2020-05-09,1,79.97,90303627
2049318848,873,2020-05-12,1,37.97,90303632
2049319091,873,2020-05-12,1,44.97,90303632
2051133898,873,2020-05-12,1,29.97,90303640
2053070238,873,2020-05-12,1,14.97,90303640
2053070252,873,2020-05-12,1,14.97,90303640
1083431360,873,2020-05-12,1,24.97,90303641
2047877910,873,2020-05-12,1,49.97,90303641
2045326945,873,2020-05-12,2,69.98,90303643
2050495231,873,2020-05-12,1,14.97,90303645
2050554051,873,2020-05-12,1,9.97,90303645
2051858102,873,2020-05-12,1,14.97,90303645
2051907103,873,2020-05-12,1,22.97,90303645
2052677777,873,2020-05-12,1,14.97,90303645
2052211478,873,2020-05-12,1,49.97,90303648
2052377191,873,2020-05-12,1,24.97,90303648
2016883119,873,2020-05-12,1,209.97,90303652
2037517166,873,2020-05-12,1,159.97,90303652
2039334751,873,2020-05-12,1,34.97,90303657
2048801822,873,2020-05-12,1,39.97,90303657
2051880892,873,2020-05-12,1,39.97,90303657
2042229983,873,2020-05-12,1,14.97,90303668
2045677330,873,2020-05-12,1,33.97,90303668
2050586695,873,2020-05-12,1,19.97,90303668
2052062755,873,2020-05-12,1,139.97,90303680
2053543211,873,2020-05-12,1,22.97,90303680
2040493204,873,2020-05-12,1,25.97,90303689
2044886693,873,2020-05-12,1,26.97,90303689
2052643184,873,2020-05-12,1,25.97,90303689
2052643848,873,2020-05-12,1,33.97,90303689
2041785861,873,2020-05-12,1,22.97,90303690
2050505065,873,2020-05-12,1,42.97,90303690
2050505066,873,2020-05-12,1,42.97,90303690
2034929395,873,2020-05-12,1,49.97,90303694
2050488494,873,2020-05-12,1,79.97,90303694
2049884207,873,2020-05-12,1,14.98,90303704
2050112419,873,2020-05-12,1,15.97,90303704
2051184237,873,2020-05-12,1,39.6,90303704
2044578306,873,2020-05-12,1,19.97,90303706
2053972687,873,2020-05-12,1,16.97,90303706
2030615277,72,2020-05-09,1,51.97,90303715
2024641255,873,2020-05-12,1,34.97,90303718
2024641286,873,2020-05-12,1,34.97,90303718
2046928765,873,2020-05-12,1,26.97,90303735
2049663796,873,2020-05-12,1,39.97,90303735
2023398240,873,2020-05-12,1,29.97,90303736
2052727788,873,2020-05-12,1,29.97,90303736
2048116056,873,2020-05-12,1,14.97,90303737
2050805924,873,2020-05-12,1,14.97,90303737
2051044304,873,2020-05-12,1,16.97,90303737
2052204968,873,2020-05-12,1,22.97,90303737
2053628845,873,2020-05-12,1,11.97,90303737
2041281739,873,2020-05-12,1,16.97,90303740
2043939303,873,2020-05-12,1,35.6,90303740
2038423133,509,2020-05-12,1,39.97,90303742
2051170008,873,2020-05-12,1,34.97,90303746
2051247396,873,2020-05-12,1,34.97,90303746
2048135841,873,2020-05-12,1,79.97,90303748
2050839189,873,2020-05-12,1,21.97,90303748
2053470909,873,2020-05-12,1,49.97,90303748
2023749886,873,2020-05-12,1,39.97,90303753
2052319966,873,2020-05-12,1,36.97,90303753
2033567280,873,2020-05-12,1,16.97,90303754
2050554074,873,2020-05-12,1,9.97,90303754
2052272226,873,2020-05-12,1,27.98,90303754
2050868407,873,2020-05-12,1,12.97,90303756
2050868848,873,2020-05-12,1,11.97,90303756
2050892451,873,2020-05-12,1,12.97,90303756
2052861652,873,2020-05-12,1,9.97,90303756
2053195836,873,2020-05-12,1,8.97,90303756
2049891882,873,2020-05-12,1,29.97,90303762
2053508515,873,2020-05-12,1,44.97,90303762
2043371486,873,2020-05-12,1,39.97,90303766
2045003263,873,2020-05-12,1,41.98,90303766
2045003264,873,2020-05-12,1,41.98,90303766
2046782915,873,2020-05-12,1,24.97,90303766
2050986693,873,2020-05-12,1,19.97,90303766
2030234561,873,2020-05-12,1,9.97,90303770
2052182366,873,2020-05-12,1,29.97,90303770
2038470231,873,2020-05-12,1,11.97,90303773
2047113700,873,2020-05-12,1,20.23,90303773
2048975122,873,2020-05-12,1,49.97,90303773
2049223556,873,2020-05-12,1,17.98,90303773
2050112387,873,2020-05-12,1,9.97,90303773
2050200105,873,2020-05-12,1,29.98,90303773
2050791173,873,2020-05-12,1,15.97,90303773
2051333720,873,2020-05-12,1,16.97,90303773
2052845125,873,2020-05-12,1,32.97,90303773
2053079718,873,2020-05-12,1,8.97,90303773
2053156450,873,2020-05-12,1,24.97,90303773
2053436481,873,2020-05-12,1,28.97,90303773
2022105147,873,2020-05-12,1,19.97,90303776
2039668373,873,2020-05-12,2,39.94,90303776
2020287906,873,2020-05-12,4,119.92,90303777
2046066258,873,2020-05-12,1,39.97,90303788
2052015148,873,2020-05-12,1,44.97,90303788
2042699682,873,2020-05-12,1,24.97,90303790
2051887033,873,2020-05-12,1,32.97,90303790
2049518361,873,2020-05-12,1,19.97,90303794
2050232147,873,2020-05-12,1,10.97,90303794
2050492031,873,2020-05-12,1,16.97,90303794
2050791153,873,2020-05-12,1,17.97,90303794
2050840741,873,2020-05-12,1,9.97,90303794
2050840810,873,2020-05-12,1,9.97,90303794
2053152738,873,2020-05-12,1,9.97,90303794
2053153209,873,2020-05-12,1,29.97,90303794
2037795960,873,2020-05-12,1,24.97,90303796
2038107031,873,2020-05-12,2,49.94,90303796
2038203815,873,2020-05-12,1,24.97,90303796
2038203820,873,2020-05-12,1,24.97,90303796
2047115513,3,2020-05-12,1,55.98,90303797
2052877189,873,2020-05-12,1,32.97,90303803
2048928465,873,2020-05-12,1,27.97,90303805
2048928472,873,2020-05-12,1,27.97,90303805
2048928479,873,2020-05-12,1,27.97,90303805
2041616319,873,2020-05-12,1,29.97,90303809
2050936695,873,2020-05-12,1,12.97,90303809
2050936701,873,2020-05-12,1,12.97,90303809
2051201562,873,2020-05-12,1,12.97,90303809
2052226387,873,2020-05-12,1,29.97,90303809
2048926203,873,2020-05-12,1,28.97,90303812
2036019961,243,2020-05-12,1,59.97,90303813
2037286845,873,2020-05-12,1,29.97,90303815
2038647038,873,2020-05-12,1,29.97,90303815
2043448334,873,2020-05-12,1,29.97,90303818
2048886025,873,2020-05-12,1,62.98,90303818
2052728081,873,2020-05-12,1,79.97,90303818
2053620730,873,2020-05-12,1,99.97,90303818
2053730959,873,2020-05-12,1,34.97,90303823
2053730964,873,2020-05-12,1,34.97,90303823
2053731195,873,2020-05-12,1,39.97,90303823
2045499211,873,2020-05-12,1,29.97,90303828
2047542982,873,2020-05-12,1,49.97,90303828
2048026631,873,2020-05-12,1,39.97,90303828
2048531765,709,2020-05-11,1,79.97,90303833
2049266730,873,2020-05-12,1,29.97,90303834
2052810419,873,2020-05-12,1,22.97,90303834
2046756749,873,2020-05-12,1,19.97,90303836
2052795543,873,2020-05-12,1,79.97,90303840
2053471104,873,2020-05-12,1,39.97,90303840
2051431794,136,2020-05-12,1,39.97,90303846
2039424951,873,2020-05-12,1,29.97,90303852
2046879788,873,2020-05-12,1,17.97,90303852
2052838577,873,2020-05-12,1,19.97,90303852
2046070289,7777,2020-05-11,1,19.97,90303854
2052360237,873,2020-05-12,1,24.97,90303854
2052917935,873,2020-05-12,1,34.97,90303854
2052927052,873,2020-05-12,1,49.97,90303854
2048734181,873,2020-05-12,1,69,90303862
2052232300,873,2020-05-12,1,59.7,90303862
2052286869,873,2020-05-12,2,49.94,90303870
2049352503,873,2020-05-12,1,21.97,90303871
2049352513,873,2020-05-12,1,21.97,90303871
2049352553,873,2020-05-12,1,21.97,90303871
2006102443,873,2020-05-12,2,29.94,90303877
2038262816,873,2020-05-12,1,136.97,90303881
2039733728,873,2020-05-12,1,29.97,90303881
2047417024,873,2020-05-12,1,44.97,90303881
2051694755,873,2020-05-12,1,29.97,90303881
2052692812,873,2020-05-12,1,29.97,90303881
2042157459,873,2020-05-12,1,19.97,90303890
2047113520,873,2020-05-12,1,20.23,90303890
2051033743,873,2020-05-12,1,19.97,90303890
2050511014,873,2020-05-12,1,21.97,90303893
2050804776,873,2020-05-12,1,15.97,90303893
2043357034,873,2020-05-12,1,59.97,90303894
2044063670,160,2020-05-09,1,149.97,90303894
2044591423,873,2020-05-12,1,32.97,90303894
2045003098,873,2020-05-12,1,6.97,90303894
2045003099,873,2020-05-12,1,6.97,90303894
2047277293,873,2020-05-12,1,5.99,90303894
2051532200,873,2020-05-12,1,29.97,90303894
2052628078,873,2020-05-12,1,69.97,90303894
2052628079,873,2020-05-12,1,69.97,90303894
2052912488,873,2020-05-12,1,49.97,90303894
2049137338,873,2020-05-12,1,69.97,90303901
2043620972,644,2020-05-08,1,64.97,90303905
2052652969,873,2020-05-12,1,59.97,90303908
2052664038,873,2020-05-12,1,34.97,90303908
2043962302,256,2020-05-11,1,79.97,90303916
2052678362,873,2020-05-12,1,19.97,90303918
2052678368,873,2020-05-12,1,19.97,90303918
2047903873,873,2020-05-08,1,49.97,90303920
2050233339,873,2020-05-08,1,39.97,90303920
2042619187,873,2020-05-12,1,32.97,90303922
2050608612,873,2020-05-12,1,14.97,90303922
2050697973,873,2020-05-12,1,14.97,90303922
2050697982,873,2020-05-12,1,14.97,90303922
2048883638,873,2020-05-12,1,44.98,90303923
2051557668,873,2020-05-12,1,56.97,90303923
2051694771,873,2020-05-12,1,19.97,90303923
2051694776,873,2020-05-12,1,19.97,90303923
2044072086,873,2020-05-12,1,44.97,90303927
2048218875,873,2020-05-12,1,17.48,90303927
2038107027,873,2020-05-12,1,24.97,90303929
2044031273,873,2020-05-12,1,12.97,90303929
2046348830,873,2020-05-12,1,17.97,90303929
2049971633,873,2020-05-12,1,9.97,90303929
2051513675,873,2020-05-12,1,29.97,90303929
2053507863,873,2020-05-12,1,16.97,90303929
2053507942,873,2020-05-12,1,12.97,90303929
2052845124,873,2020-05-12,1,32.97,90303935
2053165015,873,2020-05-12,1,14.97,90303935
2049966124,873,2020-05-12,1,24.97,90303936
2050986684,873,2020-05-12,1,19.97,90303936
2051113626,873,2020-05-12,1,26.97,90303936
2051858234,873,2020-05-12,1,16.97,90303936
2046437231,873,2020-05-12,1,19.97,90303941
2049266735,873,2020-05-12,1,23.97,90303941
2049437843,873,2020-05-12,1,14.97,90303941
2050136466,873,2020-05-12,1,18.97,90303941
2030212131,873,2020-05-12,1,24.97,90303945
2052780950,873,2020-05-12,1,26.97,90303945
2037670038,873,2020-05-12,1,22.97,90303952
2049724883,873,2020-05-12,1,19.97,90303952
2049782916,873,2020-05-12,1,24.97,90303952
2051713357,873,2020-05-12,1,19.97,90303956
2052560756,873,2020-05-12,1,16.97,90303956
2052560785,873,2020-05-12,1,16.97,90303956
2052560803,873,2020-05-12,1,16.97,90303956
2048018042,873,2020-05-12,1,49.97,90303968
2050290333,873,2020-05-12,1,44.97,90303968
2050290448,873,2020-05-12,1,29.97,90303968
2050695449,873,2020-05-12,1,31.97,90303968
2050695775,873,2020-05-12,1,31.97,90303968
2051802435,873,2020-05-12,1,39.97,90303968
2050584356,873,2020-05-12,1,21.97,90303975
2050999751,873,2020-05-12,1,16.97,90303975
2053090430,873,2020-05-12,1,19.97,90303975
2041203318,873,2020-05-12,1,49.97,90303977
2028413787,709,2020-05-11,1,79.97,90303979
2012824899,479,2020-05-11,1,199.97,90303985
2054188287,873,2020-05-12,1,79.97,90303987
2054188299,873,2020-05-12,1,79.97,90303987
2052841607,873,2020-05-12,2,57.94,90303989
2048597797,873,2020-05-12,1,84.97,90303995
2052770097,873,2020-05-12,1,54.97,90303995
2029440995,166,2020-05-11,1,54.97,90304000
2048930332,873,2020-05-12,1,9.97,90304003
2048930339,873,2020-05-12,1,9.97,90304003
2053943132,873,2020-05-12,1,89.97,90304003
2038107027,873,2020-05-12,1,24.97,90304004
2046097291,873,2020-05-12,1,23.97,90304004
2046563777,873,2020-05-12,1,23.97,90304005
2046882986,873,2020-05-12,1,23.97,90304005
2050666720,873,2020-05-12,1,52.97,90304005
2052728378,873,2020-05-12,1,14.97,90304005
2045894452,229,2020-05-09,1,54.97,90304015
2042984367,873,2020-05-12,1,14.97,90304025
2048586199,873,2020-05-12,1,19.97,90304025
2048586200,873,2020-05-12,1,19.97,90304025
2050202723,873,2020-05-12,1,19.97,90304025
2050335270,873,2020-05-12,1,19.97,90304025
2050803789,873,2020-05-12,1,44.97,90304025
2051222655,873,2020-05-12,1,49.97,90304025
2051694776,873,2020-05-12,1,19.97,90304025
2051732026,873,2020-05-12,1,19.97,90304025
2051732047,873,2020-05-12,1,19.97,90304025
2052090156,873,2020-05-12,1,19.97,90304025
2036303094,873,2020-05-12,1,29.97,90304031
2036303104,873,2020-05-12,1,29.97,90304031
2024174374,873,2020-05-12,1,29.97,90304035
2037442766,873,2020-05-12,1,19.97,90304035
2049263611,873,2020-05-12,1,42.97,90304035
2053251351,873,2020-05-12,1,29.97,90304035
2048465441,873,2020-05-12,1,109.97,90304043
2053593749,873,2020-05-12,1,34.97,90304043
2048463826,16,2020-05-11,1,89.97,90304049
2045719579,873,2020-05-12,1,39.97,90304051
2049285617,873,2020-05-12,1,29.97,90304051
2049285632,873,2020-05-12,1,29.97,90304051
2050760923,873,2020-05-12,1,19.97,90304051
2053431312,873,2020-05-12,1,19.97,90304051
2048015736,873,2020-05-12,1,16.97,90304052
2050963229,873,2020-05-12,1,34.97,90304052
2050356255,873,2020-05-12,1,9.97,90304053
2050692774,873,2020-05-12,1,24.97,90304053
2051628688,873,2020-05-12,1,26.97,90304053
2040365004,154,2020-05-08,1,37.48,90304055
2047371497,28,2020-05-09,1,44.97,90304055
2048004351,873,2020-05-12,1,26.97,90304057
2051009362,873,2020-05-12,1,22.97,90304057
2050419704,873,2020-05-12,1,29.97,90304060
2050798154,873,2020-05-12,1,65,90304060
2046756750,873,2020-05-12,1,19.97,90304063
2038602720,873,2020-05-12,1,29.97,90304072
2038602721,873,2020-05-12,1,29.97,90304072
2039919676,163,2020-05-11,1,54.96,90304077
2044432132,125,2020-05-09,1,79.97,90304082
2046396706,336,2020-05-08,1,89.97,90304082
2049200199,358,2020-05-11,1,89.97,90304082
2051574838,873,2020-05-12,1,79.97,90304082
2051574849,873,2020-05-12,1,79.97,90304082
2034853899,873,2020-05-12,1,14.97,90304084
2034853905,873,2020-05-12,1,14.97,90304084
2042522491,873,2020-05-12,1,13.97,90304084
2046087694,873,2020-05-12,1,11.97,90304084
2046087761,873,2020-05-12,1,14.23,90304084
2046876287,873,2020-05-12,1,9.97,90304084
2047128340,873,2020-05-12,1,14.97,90304084
2047685308,873,2020-05-12,1,13.97,90304084
2048877658,873,2020-05-12,1,12.97,90304084
2049971532,873,2020-05-12,1,9.97,90304084
2050112758,873,2020-05-12,1,7.97,90304084
2050112762,873,2020-05-12,1,7.97,90304084
2050112814,873,2020-05-12,1,12.97,90304084
2050112820,873,2020-05-12,1,12.97,90304084
2050741561,873,2020-05-12,1,12.97,90304084
2050791151,873,2020-05-12,1,17.97,90304084
2050791172,873,2020-05-12,1,15.97,90304084
2050791193,873,2020-05-12,1,14.97,90304084
2051965360,873,2020-05-12,1,12.97,90304084
2052742385,873,2020-05-12,1,9.97,90304084
2053017426,873,2020-05-12,1,19.97,90304084
2053203564,873,2020-05-12,1,15.97,90304084
2053964436,873,2020-05-12,1,14.97,90304084
2051051495,873,2020-05-12,1,9.97,90304085
2051051536,873,2020-05-12,1,19.97,90304085
2051051738,873,2020-05-12,1,9.97,90304085
2049875562,243,2020-05-11,1,49.97,90304091
2045348503,873,2020-05-12,1,29.23,90304096
2051269091,754,2020-05-11,1,59.97,90304096
2051978107,873,2020-05-12,1,69.97,90304096
2052013265,873,2020-05-12,1,69.97,90304096
2052624823,873,2020-05-12,1,29.97,90304097
2050138472,873,2020-05-12,1,59.97,90304098
2038336919,279,2020-05-11,1,79.97,90304100
2033567281,873,2020-05-12,1,16.97,90304101
2038423142,476,2020-05-11,1,39.97,90304101
2050359242,873,2020-05-12,1,12.73,90304101
2047820415,873,2020-05-12,1,17.97,90304103
2048672250,873,2020-05-12,1,29.97,90304103
2052168197,873,2020-05-12,1,16.97,90304103
2040178718,873,2020-05-12,1,24.97,90304104
2046097289,873,2020-05-12,1,23.97,90304104
2046348478,873,2020-05-12,1,23.97,90304104
2048490481,376,2020-05-12,1,49.97,90304105
2053050023,756,2020-05-12,1,119.97,90304106
2048958748,873,2020-05-12,1,64.97,90304109
2052675258,873,2020-05-12,1,72.97,90304109
2038107025,873,2020-05-12,1,24.97,90304111
2038158279,873,2020-05-12,1,19.97,90304111
2041079881,16,2020-05-11,1,74.97,90304114
2024174397,873,2020-05-12,1,29.97,90304120
2052711123,873,2020-05-12,1,14.97,90304120
2044361556,873,2020-05-12,1,31.97,90304121
2048124743,873,2020-05-12,1,19.97,90304121
2043604356,873,2020-05-12,1,31.97,90304122
2052909048,873,2020-05-12,1,39.97,90304122
2041648558,873,2020-05-12,1,24.97,90304125
2049538427,873,2020-05-12,1,29.97,90304125
2051271761,873,2020-05-12,1,30.97,90304125
2025134115,873,2020-05-12,1,29.97,90304127
2045053670,873,2020-05-12,1,29.97,90304127
2038273728,873,2020-05-12,1,16.97,90304129
2048015698,873,2020-05-12,1,16.97,90304129
2048015700,873,2020-05-12,1,16.97,90304129
2048672166,873,2020-05-12,1,29.97,90304129
2042157458,873,2020-05-12,1,19.97,90304131
2050869187,873,2020-05-12,1,22.97,90304131
2053024899,873,2020-05-12,1,14.97,90304131
2045590097,873,2020-05-12,1,44.98,90304133
2050319083,873,2020-05-12,1,59.98,90304133
2047813504,739,2020-05-09,1,49.97,90304137
2052042134,873,2020-05-12,1,39.97,90304143
2053943222,873,2020-05-12,1,109.97,90304143
2045837590,136,2020-05-12,1,149.97,90304146
2050070938,873,2020-05-12,2,31.94,90304152
2038012832,873,2020-05-12,1,34.97,90304159
2046487407,873,2020-05-12,1,19.97,90304159
2046119724,873,2020-05-12,1,19.97,90304163
2046980628,873,2020-05-12,1,19.97,90304163
2049749934,873,2020-05-12,1,23.97,90304163
2042663346,873,2020-05-12,1,14.97,90304165
2052610090,873,2020-05-12,3,110.91,90304165
2050305546,873,2020-05-11,1,44,90304170
2053073725,873,2020-05-11,1,59.97,90304170
2047293405,873,2020-05-11,1,44.97,90304174
2050244857,873,2020-05-11,1,39.97,90304174
2049352306,873,2020-05-12,1,79,90304179
2052084441,873,2020-05-12,1,49,90304179
2052480924,873,2020-05-12,1,35,90304179
2052505844,873,2020-05-12,1,90,90304179
2048995021,873,2020-05-12,1,22.97,90304181
2050922145,873,2020-05-12,1,29.97,90304181
2052884103,873,2020-05-12,1,24.97,90304181
2052955286,873,2020-05-12,1,26.97,90304181
2045127639,280,2020-05-10,1,89.97,90304186
2052015175,873,2020-05-12,1,22.97,90304186
2052068640,873,2020-05-12,1,24.97,90304186
2052387646,873,2020-05-12,1,32.97,90304186
2051313640,873,2020-05-12,1,19.97,90304196
2052462088,873,2020-05-12,1,19.97,90304196
2052462134,873,2020-05-12,1,19.97,90304196
2051218459,873,2020-05-12,1,12.97,90304201
2052597672,873,2020-05-12,1,13.97,90304201
2019941613,873,2020-05-12,1,28.97,90304207
2052598006,873,2020-05-12,1,29.97,90304207
2052598020,873,2020-05-12,1,18.97,90304207
2037236235,757,2020-05-11,1,129.97,90304211
2041361958,163,2020-05-11,1,119.97,90304211
2051493264,873,2020-05-12,1,86.97,90304212
2051493268,873,2020-05-12,1,86.97,90304212
2047845242,873,2020-05-12,1,36.97,90304213
2048040603,873,2020-05-12,1,18.73,90304213
2049839642,873,2020-05-12,1,29.97,90304213
2050228881,873,2020-05-12,1,24.97,90304213
2012057073,709,2020-05-11,1,59.97,90304214
2048656376,873,2020-05-12,1,16.23,90304214
2048766994,272,2020-05-10,1,79.97,90304214
2050334537,873,2020-05-12,1,34.97,90304214
2052301720,873,2020-05-12,1,59.97,90304214
2051429367,873,2020-05-12,1,99.97,90304215
2030368906,873,2020-05-12,1,19.97,90304220
2050749402,873,2020-05-12,1,19.97,90304220
2053130475,873,2020-05-12,1,19.97,90304220
2044665692,275,2020-05-12,1,134.98,90304224
2049421942,873,2020-05-12,1,39.97,90304227
2053075695,873,2020-05-12,1,29.95,90304227
2044565400,873,2020-05-12,1,36.97,90304228
2036828291,873,2020-05-12,1,42.97,90304234
2043322946,873,2020-05-12,1,42.97,90304234
2052639698,873,2020-05-12,1,59.97,90304234
2044667328,873,2020-05-12,1,17.97,90304239
2051338356,873,2020-05-12,1,26.97,90304239
2048642896,873,2020-05-12,1,22.48,90304240
2049947373,873,2020-05-12,1,18.97,90304240
2050112405,873,2020-05-12,1,13.97,90304240
2050742066,873,2020-05-12,1,18.97,90304240
2052742439,873,2020-05-12,1,19.97,90304240
2053675308,873,2020-05-12,1,24.97,90304240
2046404693,873,2020-05-12,1,22.48,90304241
2049597397,873,2020-05-12,1,12.98,90304241
2050184127,873,2020-05-12,1,20.23,90304241
2038479694,873,2020-05-12,1,57.97,90304246
2046601038,873,2020-05-12,1,69.97,90304246
2050936708,873,2020-05-12,1,12.97,90304255
2051201570,873,2020-05-12,1,12.97,90304255
2051962173,873,2020-05-12,1,15.97,90304255
2045719565,873,2020-05-12,1,39.97,90304261
2045719601,873,2020-05-12,1,39.97,90304261
2024174401,873,2020-05-11,1,29.97,90304263
2025134075,873,2020-05-11,1,29.97,90304263
2052770048,358,2020-05-11,1,176.97,90304264
2046216251,16,2020-05-11,1,49.97,90304269
2043349390,873,2020-05-12,1,44.98,90304274
2047125471,873,2020-05-12,1,64.97,90304274
2052052626,873,2020-05-12,1,39.88,90304274
2044701121,873,2020-05-12,1,39.97,90304280
2047209936,873,2020-05-12,1,19.97,90304280
2048434653,393,2020-05-11,1,79.97,90304287
2051575180,269,2020-05-09,1,119.97,90304287
2052465161,162,2020-05-09,1,79.97,90304287
2049776852,873,2020-05-12,1,36.97,90304295
2052214159,873,2020-05-12,1,39.97,90304295
2049335291,873,2020-05-12,2,99.94,90304303
2046284766,873,2020-05-12,1,29.97,90304316
2046284784,873,2020-05-12,1,29.97,90304316
2048015719,873,2020-05-12,1,16.97,90304322
2050936700,873,2020-05-12,1,12.97,90304322
2050558481,338,2020-05-11,1,49.97,90304326
2053714938,873,2020-05-12,1,59.97,90304326
2053943197,873,2020-05-12,1,59.97,90304326
2051423649,476,2020-05-11,1,79.97,90304332
2052248949,873,2020-05-12,1,39.97,90304337
2050487152,873,2020-05-12,1,34.97,90304341
2050706846,873,2020-05-12,1,9.97,90304341
2046120385,873,2020-05-12,1,41.97,90304345
2050255380,873,2020-05-12,1,24.97,90304345
2052286864,873,2020-05-12,1,24.97,90304345
2038107034,873,2020-05-12,1,24.97,90304346
2038329063,873,2020-05-12,1,24.97,90304346
2045780735,873,2020-05-12,1,9.97,90304346
2047822955,873,2020-05-12,1,11.97,90304346
2052226192,873,2020-05-12,1,22.97,90304346
2053470659,873,2020-05-12,1,39.97,90304346
1074692233,873,2020-05-12,1,99.95,90304348
1074693100,873,2020-05-12,1,99.95,90304348
2024174396,873,2020-05-12,1,29.97,90304349
2025134044,873,2020-05-12,1,29.97,90304349
2029678830,873,2020-05-12,1,29.97,90304355
2042428401,873,2020-05-12,1,29.97,90304355
2048576304,873,2020-05-12,1,59.97,90304357
2051435747,873,2020-05-12,1,39.97,90304357
2052951691,873,2020-05-12,2,145.94,90304362
2045220581,873,2020-05-12,1,11.97,90304368
2048926200,873,2020-05-12,1,28.97,90304368
2048926467,873,2020-05-12,2,33.94,90304368
2049596770,873,2020-05-12,1,16.97,90304368
2050805759,873,2020-05-12,1,22.97,90304368
2050114383,873,2020-05-12,1,20.98,90304374
2051757770,873,2020-05-12,1,39.97,90304374
2051757775,873,2020-05-12,1,39.97,90304374
2034403571,873,2020-05-12,1,14.97,90304375
2034403578,873,2020-05-12,1,14.97,90304375
2034403585,873,2020-05-12,1,14.97,90304375
2048659336,873,2020-05-12,1,24.97,90304375
2034853898,873,2020-05-12,1,14.97,90304378
2050500973,873,2020-05-12,1,17.97,90304378
2042755667,873,2020-05-12,1,18.97,90304379
2046832639,873,2020-05-12,1,21.97,90304379
2048888162,873,2020-05-12,1,17.23,90304379
2050091578,873,2020-05-12,1,26.97,90304379
2050149445,873,2020-05-12,1,32.97,90304379
2051446436,873,2020-05-12,1,19.97,90304379
2053167888,873,2020-05-12,1,18.97,90304379
2035519818,873,2020-05-12,1,29.97,90304396
2039813752,873,2020-05-12,1,18.73,90304406
2050225403,873,2020-05-12,1,19.97,90304406
2048507978,873,2020-05-12,1,29.97,90304409
2052246807,873,2020-05-12,1,49.97,90304409
2041601610,873,2020-05-12,1,19.97,90304415
2048317999,873,2020-05-12,1,23.08,90304415
2049521308,873,2020-05-12,1,24.48,90304415
2052082797,873,2020-05-12,1,29.98,90304415
2047327392,873,2020-05-12,1,19.97,90304419
2049947482,873,2020-05-12,1,16.97,90304419
2049947574,873,2020-05-12,1,19.97,90304419
2050112388,873,2020-05-12,1,9.97,90304419
2050112678,873,2020-05-12,1,7.97,90304419
2050741577,873,2020-05-12,1,12.97,90304419
2050741637,873,2020-05-12,1,14.97,90304419
2052742341,873,2020-05-12,1,12.97,90304419
2052742387,873,2020-05-12,1,9.97,90304419
2052742475,873,2020-05-12,1,9.97,90304419
2044163343,873,2020-05-12,1,199.97,90304424
2052437741,873,2020-05-12,1,49.97,90304424
2051173785,873,2020-05-12,1,29.97,90304427
2051970518,873,2020-05-12,1,19.97,90304427
2052640573,873,2020-05-12,1,29.97,90304428
2052640600,873,2020-05-12,1,29.97,90304428
2006328091,873,2020-05-12,1,29.97,90304430
